route_id,trip_id,service_id,direction_id,shape_id
15216,2418794,1,1,185871
15216,2418796,1,0,188799
15216,2418797,1,1,185871
15216,2418798,1,0,188799
15216,2418799,1,1,185871
15216,2418801,1,1,185871
15216,2418802,1,0,188800
15216,2418803,1,1,185871
16364,2419324,1,0,185230
16364,2419326,1,0,185230
16364,2419328,1,0,185230
16364,2419329,1,0,185230
16364,2419331,1,0,185230
16364,2419332,1,0,185230
16364,2419333,1,0,185230
16364,2419334,1,0,185230
16364,2419336,1,0,185230
16364,2419338,1,0,185230
16364,2419340,1,0,185230
16364,2419341,1,0,185230
16364,2419343,1,1,154167
16364,2419344,1,1,154167
16364,2419345,1,1,154167
16364,2419346,1,1,154167
16364,2419347,1,1,154167
16364,2419348,1,1,154167
16364,2419349,1,1,154167
16364,2419350,1,1,154167
16364,2419351,1,1,154167
16364,2419352,1,1,154167
16364,2419353,1,1,154167
16364,2419354,1,1,154167
16364,2419357,1,0,185230
16364,2419358,1,1,154167
16364,2419360,1,0,185230
16364,2419361,1,1,154167
16364,2419363,1,0,185230
16364,2419364,1,1,154167
16364,2419366,1,0,185230
16364,2419367,1,1,154167
16364,2419369,1,0,185230
16364,2419370,1,1,154167
16364,2419409,8,0,185230
16364,2419411,8,0,185230
16364,2419413,8,0,185230
16364,2419414,8,0,185230
16364,2419416,8,0,185230
16364,2419417,8,0,185230
16364,2419419,8,1,154167
16364,2419420,8,1,154167
16364,2419421,8,1,154167
16364,2419422,8,1,154167
16364,2419423,8,1,154167
16364,2419424,8,1,154167
16364,2419425,8,0,185230
16364,2419426,8,1,154167
16364,2419438,11,0,185230
16364,2419440,11,0,185230
16364,2419442,11,0,185230
16364,2419443,11,0,185230
16364,2419445,11,0,185230
16364,2419446,11,0,185230
16364,2419448,11,1,154167
16364,2419449,11,1,154167
16364,2419450,11,1,154167
16364,2419451,11,1,154167
16364,2419452,11,1,154167
16364,2419453,11,1,154167
27235,2425740,5,0,186968
27235,2425741,5,0,186968
27235,2425742,5,1,186967
27235,2425743,5,1,186967
27235,2425744,5,0,186968
27235,2425745,5,1,186967
27235,2425749,5,0,186968
27235,2425750,5,1,186967
27235,2425753,5,0,186968
27235,2425754,5,1,186967
27235,2425760,5,0,186968
27235,2425766,5,1,186967
27235,2425771,5,0,186968
27235,2425774,5,1,186967
27235,2425784,5,0,186968
27235,2425805,5,0,186968
27235,2425807,5,1,186967
27235,2425808,5,1,186967
27235,2425814,5,0,186968
27235,2425818,5,1,186967
15182,2426802,5,0,186097
15182,2426803,5,1,74254
15182,2426804,5,0,186097
15182,2426805,5,1,74254
15182,2426806,5,0,186097
15182,2426807,5,1,74254
15182,2426808,5,0,186097
15182,2426809,5,1,74254
15182,2426811,5,0,186097
15182,2426812,5,1,74254
15182,2426814,5,0,186097
15182,2426815,5,1,74254
15182,2426817,5,0,186097
15182,2426818,5,1,74254
15182,2426820,5,0,186097
15182,2426821,5,1,74254
15182,2426823,5,0,186097
15182,2426824,5,1,74254
15182,2426826,5,0,186097
15182,2426827,5,1,74254
15182,2426829,5,0,186097
15182,2426830,5,1,74254
15182,2426831,5,0,186097
15182,2426832,5,1,74254
15182,2426834,5,0,186097
15182,2426835,5,1,74254
15182,2426837,5,0,186097
15182,2426838,5,1,74254
15182,2426840,5,0,186097
15182,2426841,5,1,74254
15182,2426843,5,0,186097
15182,2426844,5,1,74254
15182,2426845,5,0,186097
15182,2426846,5,1,74254
15182,2426847,5,0,186097
15182,2426848,5,1,74254
15182,2426850,5,0,186097
15182,2426851,5,1,74254
15182,2426853,5,0,186097
15182,2426854,5,1,74254
15182,2426856,5,0,186097
15182,2426857,5,1,74254
15182,2426859,5,0,186097
15182,2426860,5,1,74254
15182,2426862,5,0,186097
15182,2426863,5,1,74254
15182,2426865,5,0,186097
15182,2426866,5,1,74254
15182,2426869,5,0,186097
15182,2426870,5,1,74254
15182,2426871,5,0,186097
15182,2426872,5,1,154173
15182,2426873,5,0,186097
15182,2426874,5,1,74255
19292,2428463,2,0,75360
19292,2428465,2,0,75360
19292,2428467,2,0,186194
19292,2428469,2,0,186194
19292,2428471,2,0,186194
19292,2428473,2,1,75362
19292,2428475,2,1,75362
19292,2428477,2,0,186194
19292,2428479,2,1,75362
19292,2428481,2,1,75362
19292,2428483,2,1,75362
19292,2428485,2,1,75362
19292,2428487,2,1,75362
19292,2428489,2,1,75362
19292,2428491,2,1,75362
19292,2428493,2,1,75362
19292,2428495,2,1,75362
19292,2428497,2,1,75362
19292,2428499,2,1,75362
19292,2428501,4,1,75362
19292,2428503,2,0,186194
19292,2428505,2,0,75360
15486,2428687,11,0,74261
15486,2428689,11,1,186102
15486,2428691,11,0,74261
15486,2428692,11,1,186102
15486,2428694,11,0,74261
15486,2428695,11,1,186102
15486,2428697,11,1,186102
15486,2428699,11,1,186107
15486,2428701,11,0,74261
15236,2429969,1,0,186132
15236,2429970,1,1,186200
15236,2429971,1,1,186200
15236,2429972,1,0,186132
15236,2429975,1,1,185873
15236,2429976,1,1,185873
15236,2429977,1,0,186132
15236,2429979,1,0,186132
15236,2429980,1,1,185873
15236,2429982,1,1,185873
15236,2429983,1,0,186132
15236,2429985,1,0,186132
15236,2429986,1,1,185873
15236,2429988,1,0,186132
15236,2429991,1,1,185873
15236,2429993,1,1,185873
15236,2429995,1,1,186200
15236,2429996,1,0,186132
15236,2429998,1,1,185873
15236,2429999,1,0,186132
15236,2430002,1,1,185873
15236,2430003,1,0,186132
15236,2430006,1,1,185873
15236,2430007,1,0,186132
15236,2430010,1,1,185873
15236,2430012,1,1,186200
15236,2430013,1,1,186200
15236,2430014,1,1,185873
15236,2430016,1,1,186200
15236,2430017,1,1,185873
15236,2430023,1,0,186132
15214,2430382,5,0,186192
15214,2430383,5,1,186215
15214,2430385,5,1,186215
15214,2430386,5,0,186192
15214,2430387,5,1,186215
15214,2430389,5,1,186216
15214,2430393,5,1,186216
15214,2430397,5,1,186216
15214,2430399,5,1,186216
15214,2430401,5,1,186216
15214,2430403,5,1,186216
15214,2430405,5,1,186216
15214,2430416,5,1,186215
15214,2430417,5,1,186215
15214,2430419,5,1,186215
15214,2430422,5,0,186192
15214,2430424,5,0,186192
15170,2430606,5,0,186095
15170,2430607,5,1,74257
15170,2430608,5,0,186095
15170,2430609,5,1,74257
15170,2430610,5,0,186095
15170,2430611,5,1,74257
15170,2430613,5,0,186095
15170,2430614,5,1,74257
15170,2430616,5,0,186095
15170,2430617,5,1,74257
15170,2430619,5,0,186095
15170,2430620,5,1,74257
15170,2430621,5,0,186095
15170,2430622,5,1,74257
15170,2430623,5,0,186095
15170,2430624,5,1,74257
15170,2430626,5,0,186095
15170,2430627,5,1,74257
15170,2430629,5,0,186095
15170,2430630,5,1,74257
15170,2430632,5,0,186095
15170,2430633,5,1,74257
15170,2430635,5,0,186095
15170,2430636,5,1,74257
15170,2430637,5,0,186095
15170,2430638,5,1,74257
15170,2430640,5,0,186095
15170,2430641,5,1,74257
15170,2430643,5,0,186095
15170,2430644,5,1,74257
15170,2430646,5,0,186095
15170,2430647,5,1,74257
15170,2430650,5,0,186095
15170,2430651,5,1,74257
15170,2430652,5,0,186095
15170,2430653,5,1,74257
15170,2430655,5,0,186095
15170,2430656,5,1,74257
15170,2430658,5,0,186095
15170,2430659,5,1,74257
15170,2430662,5,0,186095
15170,2430663,5,1,74257
15170,2430665,5,0,186095
15170,2430666,5,1,74257
15170,2430668,5,0,186095
15170,2430669,5,1,74257
15170,2430671,5,0,186095
15170,2430672,5,1,74257
15170,2430674,5,0,186095
15170,2430675,5,1,74257
15170,2430677,5,0,186095
15170,2430678,5,1,74257
15170,2430680,5,0,186095
20274,2432003,2,1,81591
20274,2432005,2,1,81591
20274,2432007,2,1,81591
20274,2432009,2,1,81591
20274,2432011,2,1,81591
20274,2432013,2,1,81591
20274,2432015,2,1,81591
20274,2432017,2,1,81591
20274,2432019,2,0,188818
20274,2432021,2,0,188818
20274,2432023,2,0,188818
20274,2432025,2,1,81591
15214,2432069,5,0,186193
15214,2432070,5,0,186193
15214,2432072,5,0,186192
15214,2432076,5,0,186192
15214,2432078,5,0,186193
15214,2432079,5,0,186193
15214,2432080,5,0,186193
15214,2432081,5,0,186193
15214,2432085,5,0,186192
15214,2432086,5,0,186193
15214,2432087,5,1,186216
15214,2432088,5,0,186192
15214,2432089,5,1,186215
15214,2432090,5,0,186193
15214,2432091,5,1,186215
23901,2432331,2,0,188812
23901,2432333,2,0,188812
23901,2432334,2,1,75368
23901,2432336,2,0,188812
23901,2432337,2,1,75368
23901,2432339,2,0,188812
23901,2432340,2,1,75368
23901,2432342,2,0,188812
23901,2432343,2,1,75368
23901,2432345,2,0,188812
23901,2432347,2,1,75368
23901,2432348,2,0,188812
23901,2432349,2,1,75368
23901,2432350,2,0,188812
23901,2432352,2,0,188812
23901,2432353,4,1,75368
23901,2432354,4,0,188812
15168,2432742,5,0,127938
15168,2432743,5,1,189022
15168,2432744,5,0,188801
15168,2432745,5,1,189022
15168,2432746,5,0,127938
15168,2432747,5,1,189022
15168,2432748,5,0,127938
15168,2432749,5,1,189022
15168,2432750,5,0,127938
15168,2432751,5,1,189022
15168,2432752,5,0,127938
15168,2432753,5,1,189022
15168,2432754,5,0,127938
15168,2432755,5,1,189022
15168,2432756,5,0,127938
15168,2432757,5,1,189022
15168,2432758,5,0,127938
15168,2432759,5,1,189022
15168,2432760,5,0,127938
15168,2432761,5,1,189022
15168,2432763,5,0,127938
15168,2432764,5,1,189022
15168,2432766,5,0,127938
15168,2432767,5,1,189022
15168,2432770,5,0,127938
15168,2432771,5,1,189022
15168,2432772,5,0,127938
15168,2432773,5,1,189022
15168,2432775,5,0,127938
15168,2432776,5,1,189022
15168,2432777,5,0,127938
15168,2432778,5,1,189022
15168,2432780,5,0,127938
15168,2432781,5,1,189022
15168,2432782,5,0,127938
15168,2432783,5,1,189022
15168,2432785,5,0,127938
15168,2432786,5,1,189022
15168,2432787,5,0,127938
15168,2432788,5,1,189022
15168,2432789,5,0,127938
15168,2432790,5,1,189022
15168,2432791,5,0,127938
15168,2432792,5,1,189022
15214,2433031,5,0,186193
15214,2433032,5,1,186216
15214,2433033,5,0,186193
15214,2433034,5,1,186216
15253,2433035,1,0,186122
15253,2433036,1,1,186345
15253,2433037,1,0,186122
15253,2433038,1,1,186345
15253,2433039,1,0,186122
15253,2433040,1,1,186188
15253,2433041,1,0,186185
15253,2433042,1,0,186122
15253,2433043,1,1,186345
15253,2433044,1,0,186122
15253,2433045,1,1,186345
15253,2433046,1,0,186122
15253,2433047,1,1,186345
15253,2433048,1,0,186122
15253,2433049,1,1,186345
15253,2433050,1,0,186122
15253,2433051,1,1,186345
15253,2433052,1,1,186345
15253,2433053,1,0,186122
15253,2433054,1,1,186345
15253,2433055,1,0,186122
15253,2433056,1,1,186345
15253,2433058,1,0,186122
15253,2433059,1,1,186345
15253,2433060,1,0,186122
15253,2433061,1,1,186345
15253,2433063,1,0,186122
15253,2433064,1,1,186345
15253,2433067,1,0,186124
15253,2433068,1,1,186345
15253,2433069,1,0,186122
15253,2433070,1,1,186345
15253,2433072,1,0,186122
15253,2433073,1,1,186345
15253,2433074,1,0,186122
15253,2433075,1,1,186345
15253,2433076,1,0,186124
15253,2433077,1,1,186345
15253,2433078,1,0,186122
15253,2433079,1,1,186345
15253,2433081,1,0,186122
15253,2433082,1,1,186345
15253,2433083,1,0,186122
15253,2433084,1,1,186345
15253,2433085,1,0,186122
15253,2433086,1,1,186345
15253,2433087,1,0,186122
15253,2433088,1,1,186345
15253,2433090,1,0,186122
15253,2433091,1,1,186345
15253,2433092,1,0,186122
15253,2433093,1,1,186345
15253,2433094,1,0,186122
15253,2433095,1,1,186345
15253,2433096,1,0,186122
15253,2433097,1,1,186345
15253,2433098,1,0,186122
15253,2433099,1,1,186345
15253,2433100,1,0,186122
15253,2433101,1,1,186345
15253,2433102,1,0,186124
15253,2433103,1,1,186345
15253,2433106,1,0,186122
15253,2433107,1,1,186345
15253,2433109,1,0,186122
15253,2433110,1,1,186345
15253,2433111,1,0,186122
15253,2433112,1,1,186345
15253,2433113,1,0,186122
15253,2433114,1,1,186345
15253,2433116,1,0,186122
15253,2433117,1,1,186345
15253,2433118,1,0,186122
15253,2433119,1,1,186188
15253,2433120,1,0,186185
15253,2433122,1,0,186122
15253,2433123,1,1,186345
15253,2433124,1,0,186122
15253,2433125,1,1,186345
15253,2433127,1,0,186122
15253,2433128,1,1,186345
15253,2433129,1,0,186124
15253,2433130,1,1,186345
15253,2433132,1,1,186345
15253,2433133,1,0,186122
15253,2433134,1,1,186345
15253,2433135,1,0,186122
15253,2433136,1,1,186345
15253,2433137,1,0,186122
15253,2433138,1,1,186188
15253,2433139,1,0,186185
15253,2433141,1,0,186122
15253,2433142,1,1,186345
15253,2433144,1,1,186345
15253,2433146,1,0,186122
15253,2433147,1,1,186345
15214,2433312,5,0,186193
15214,2433313,5,1,186216
15214,2433314,5,0,186193
15214,2433315,5,1,186216
15253,2433317,2,0,186122
15253,2433318,2,1,186345
15253,2433319,2,0,186122
15253,2433320,2,1,186345
15253,2433321,2,0,186122
15253,2433322,2,1,186188
15253,2433324,2,0,186122
15253,2433325,2,1,186345
15253,2433326,2,0,186122
15253,2433327,2,1,186345
15253,2433328,2,0,186185
15253,2433329,2,0,186122
15253,2433330,2,1,186345
15253,2433331,2,1,186345
15253,2433332,2,0,186122
15253,2433333,2,1,186345
15253,2433334,2,0,186122
15253,2433335,2,1,186345
15253,2433336,2,0,186122
15253,2433337,2,1,186345
15253,2433339,2,0,186122
15253,2433340,2,1,186345
15253,2433341,2,0,186124
15253,2433342,2,1,186345
15253,2433343,2,0,186122
15253,2433344,2,1,186345
15253,2433345,2,0,186124
15253,2433346,2,1,186345
15253,2433347,2,0,186122
15253,2433348,2,1,186345
15253,2433350,2,0,186122
15253,2433351,2,1,186345
15253,2433353,2,0,186122
15253,2433354,2,1,186345
15253,2433355,2,0,186122
15253,2433356,2,1,186345
15253,2433358,2,0,186122
15253,2433359,2,1,186345
15253,2433360,2,0,186122
15253,2433361,2,1,186345
15253,2433363,2,0,186124
15253,2433364,2,1,186345
15253,2433365,2,0,186122
15253,2433366,2,1,186345
15253,2433367,2,0,186122
15253,2433368,2,1,186188
15253,2433370,2,0,186124
15253,2433371,2,1,186345
15253,2433373,2,0,186185
15253,2433374,2,1,186345
15253,2433375,2,0,186122
15253,2433376,2,1,186345
15253,2433378,2,0,186122
15253,2433379,2,1,186345
15253,2433382,2,0,186122
15253,2433383,2,1,186188
15253,2433385,2,0,186122
15253,2433386,2,1,186345
15253,2433387,2,0,186185
15253,2433389,2,1,186345
15253,2433391,2,0,186122
15253,2433392,2,1,186345
15802,2436643,2,0,74241
15802,2436644,2,1,186181
15802,2436645,2,0,74241
15802,2436646,2,1,186181
15802,2436648,2,0,74241
15802,2436649,2,1,186181
15802,2436650,2,0,74241
15802,2436651,2,1,186181
15802,2436652,2,0,74241
15802,2436653,2,1,186181
15802,2436654,2,0,74241
15802,2436655,2,1,186181
15802,2436656,2,0,74241
15802,2436657,2,1,186181
15802,2436658,2,0,74241
15802,2436659,2,1,186181
15802,2436660,2,0,74241
15802,2436661,2,1,186181
15802,2436663,2,0,74241
15802,2436664,2,1,186181
15802,2436665,2,0,74241
15802,2436666,2,1,186181
15802,2436667,2,0,74241
15802,2436668,2,1,186181
15802,2436669,2,0,74241
15802,2436670,2,1,186181
15802,2436671,2,0,74241
15802,2436672,2,1,186181
15802,2436673,2,0,74241
15802,2436674,2,1,186181
15802,2436675,2,0,74241
15802,2436676,2,1,186181
15802,2436677,2,0,74241
15802,2436678,2,1,186181
15802,2436708,2,0,74241
15802,2436709,2,1,186181
15227,2436711,2,0,186348
15227,2436712,2,1,185674
15227,2436714,2,0,186348
15227,2436715,2,1,185674
15227,2436716,2,0,186348
15227,2436717,2,1,185674
15227,2436718,2,0,186348
15227,2436719,2,1,185674
15227,2436720,2,0,186348
15227,2436721,2,1,185674
15227,2436722,2,0,186348
15227,2436723,2,1,185674
15227,2436726,2,0,186348
15227,2436727,2,1,185674
15227,2436728,2,0,186348
15227,2436729,2,1,185674
15227,2436730,2,0,186348
15227,2436731,2,1,185674
15227,2436732,2,0,186348
15227,2436733,2,1,185674
15227,2436734,2,0,186348
15227,2436735,2,1,185674
15227,2436736,2,0,186348
15227,2436737,2,1,185674
15227,2436739,2,0,186348
15227,2436741,2,0,186348
15227,2436742,2,1,185674
15227,2436743,2,0,186348
15227,2436744,2,1,185674
15227,2436746,2,0,186348
15227,2436747,2,1,185674
15227,2436748,2,0,186348
15227,2436749,2,1,185674
15227,2436750,2,0,186348
15227,2436751,2,1,185674
15227,2436754,2,0,186348
15227,2436755,2,1,185674
15227,2436756,2,0,186348
15227,2436757,2,1,185674
15227,2436758,2,0,186348
15227,2436759,2,1,185674
15227,2436760,2,0,186348
15227,2436761,2,1,185674
15227,2436762,2,0,186348
15227,2436763,2,1,185674
15227,2436765,2,0,186348
15227,2436766,2,1,185674
15227,2436768,2,1,185674
15074,2437921,5,0,74282
15074,2437922,5,1,74283
15074,2437923,5,0,74282
15074,2437924,5,1,74283
15074,2437925,5,0,74282
15074,2437926,5,1,74283
15074,2437927,5,0,74282
15074,2437928,5,1,74283
15074,2437929,5,0,74282
15074,2437930,5,1,74283
15074,2437931,5,0,74282
15074,2437932,5,1,74283
15074,2437933,5,0,74282
15074,2437934,5,1,74283
15074,2437935,5,0,74282
15074,2437936,5,1,74283
15074,2437937,5,0,74282
15074,2437938,5,1,74283
15074,2437939,5,0,74282
15074,2437940,5,1,74283
15074,2437941,5,0,74282
15074,2437942,5,1,74283
15074,2437943,5,0,74282
15074,2437944,5,1,74283
15074,2437945,5,0,74282
15074,2437946,5,1,74283
15074,2437947,5,0,74282
15074,2437948,5,1,74283
15074,2437949,5,0,74282
15074,2437950,5,1,74283
15074,2437951,5,0,74282
15074,2437952,5,1,74283
15074,2437953,5,0,74282
15074,2437954,5,1,74283
15074,2437955,5,0,74282
15074,2437956,5,1,74283
15074,2437957,5,0,74282
15074,2437958,5,1,74283
15074,2437959,5,0,74282
15074,2437960,5,1,74283
15074,2437961,5,0,74282
15074,2437962,5,1,74283
15074,2437963,5,0,74282
15074,2437964,5,1,74283
15074,2437965,5,0,74282
15074,2437966,5,1,74283
15074,2437967,5,0,74282
15074,2437968,5,1,74283
15074,2437969,5,0,74282
15074,2437970,5,1,74283
15074,2437971,5,0,74282
15074,2437972,5,1,74283
15074,2437973,5,0,74282
15074,2437974,5,1,74283
15074,2437975,5,0,74282
15074,2437976,5,1,74283
15074,2437977,5,0,74282
15074,2437978,5,1,74283
15074,2437979,5,0,74282
15074,2437980,5,1,74283
15074,2437981,5,0,74282
15074,2437982,5,1,74283
15074,2437983,5,0,74282
15074,2437984,5,1,74283
15074,2437985,5,0,74282
15074,2437986,5,1,74283
15074,2437987,5,0,74282
15074,2437988,5,1,74283
15074,2437989,5,0,74282
15074,2437990,5,1,74283
15074,2437991,5,0,74282
15074,2437992,5,1,74283
15074,2437993,5,0,74282
15074,2437994,5,1,74283
15074,2437995,5,0,74282
15074,2437996,5,1,74283
15074,2437997,5,0,74282
15074,2437998,5,1,74283
15074,2437999,5,0,74282
15074,2438000,5,1,74283
15074,2438001,5,0,74282
15074,2438002,5,1,74283
15074,2438003,5,0,74282
15074,2438004,5,1,74283
15074,2438005,5,0,74282
15074,2438006,5,1,74283
15074,2438007,5,0,74282
15074,2438008,5,1,74283
15074,2438009,5,0,74282
15074,2438010,5,1,74283
15074,2438011,5,0,74282
15074,2438012,5,1,74283
15074,2438013,5,0,74282
15074,2438014,5,1,74283
15074,2438015,5,0,74282
15074,2438016,5,1,74283
15074,2438017,5,0,74282
15074,2438018,5,1,74283
15074,2438019,5,0,74282
15074,2438020,5,1,74283
15074,2438021,5,0,74282
15074,2438022,5,1,74283
15074,2438023,5,0,74282
15074,2438024,5,1,74283
15074,2438025,5,0,74282
15074,2438026,5,1,74283
15074,2438027,5,0,74282
15074,2438028,5,1,74283
15074,2438029,5,0,74282
15074,2438030,5,1,74283
15074,2438031,5,0,74282
15074,2438032,5,1,74283
15074,2438033,5,0,74282
15074,2438034,5,1,74283
15074,2438035,5,0,74282
15074,2438036,5,1,74283
15074,2438037,5,0,74282
15074,2438038,5,1,74283
15074,2438039,5,0,74282
15074,2438040,5,1,74283
15074,2438041,5,0,74282
15074,2438042,5,1,74283
15074,2438043,5,0,74282
15074,2438044,5,1,74283
15074,2438045,5,0,74282
15074,2438046,5,1,74283
15074,2438047,5,0,74282
15074,2438048,5,1,74283
15074,2438049,5,0,74282
15074,2438050,5,1,74283
15074,2438051,5,0,74282
15074,2438052,5,1,74283
15074,2438053,5,0,74282
15074,2438054,5,1,74283
15074,2438055,5,0,74282
15074,2438056,5,1,74283
15074,2438057,5,0,74282
15074,2438058,5,1,74283
15074,2438059,5,0,74282
15074,2438060,5,1,74283
15074,2438061,5,0,74282
15074,2438062,5,1,74283
15074,2438063,5,0,74282
15074,2438064,5,1,74283
15074,2438065,5,0,74282
15074,2438066,5,1,74283
15074,2438067,5,0,74282
15074,2438068,5,1,74283
15074,2438069,5,0,74282
15074,2438070,5,1,74283
15074,2438071,5,0,74282
15074,2438072,5,1,74283
15074,2438073,5,0,74282
15074,2438074,5,1,74283
15182,2439147,1,0,186097
15182,2439148,1,1,74254
15182,2439149,1,0,186097
15182,2439150,1,1,74254
15182,2439151,1,0,186097
15182,2439152,1,1,74254
15182,2439153,1,0,186097
15182,2439154,1,1,74254
15182,2439156,1,0,186097
15182,2439157,1,1,74254
15182,2439159,1,0,186097
15182,2439160,1,1,74254
15182,2439162,1,0,186097
15182,2439163,1,1,74254
15182,2439165,1,0,186097
15182,2439166,1,1,74254
15182,2439168,1,0,186097
15182,2439169,1,1,74254
15182,2439171,1,0,186097
15182,2439172,1,1,74254
15182,2439174,1,0,186097
15182,2439175,1,1,74254
15182,2439177,1,0,186097
15182,2439178,1,1,74254
15182,2439180,1,0,186097
15182,2439181,1,1,74254
15182,2439183,1,0,186097
15182,2439184,1,1,74254
15182,2439185,1,0,186097
15182,2439186,1,1,74254
15182,2439187,1,0,186097
15182,2439188,1,1,74254
15182,2439191,1,0,186097
15182,2439192,1,1,74254
15182,2439194,1,0,186097
15182,2439195,1,1,74254
15182,2439197,1,0,186097
15182,2439198,1,1,74254
15182,2439199,1,0,186097
15182,2439200,1,1,74254
15182,2439202,1,0,186097
15182,2439203,1,1,74254
15182,2439205,1,0,186097
15182,2439206,1,1,74254
15182,2439207,1,0,186097
15182,2439208,1,1,74254
15182,2439210,1,0,186097
15182,2439211,1,1,74254
15182,2439212,1,0,186097
15182,2439213,1,1,74254
15182,2439214,1,0,186097
15182,2439215,1,1,74254
15182,2439216,1,0,186097
15182,2439217,1,1,74254
15182,2439219,1,0,186097
15182,2439220,1,1,74254
15182,2439222,1,0,186097
15182,2439223,1,1,74254
15182,2439224,1,0,186097
15182,2439225,1,1,74254
15182,2439226,1,0,186097
15182,2439227,1,1,74254
15182,2439229,1,0,186097
15182,2439230,1,1,74254
15182,2439232,1,0,186097
15182,2439233,1,1,74254
15182,2439235,1,0,186097
15182,2439236,1,1,74254
15182,2439238,1,0,186097
15182,2439239,1,1,74254
15182,2439241,1,0,186097
15182,2439242,1,1,74254
15182,2439244,1,0,186097
15182,2439245,1,1,74254
15182,2439247,1,0,186097
15182,2439248,1,1,74254
15182,2439250,1,0,186097
15182,2439251,1,1,74254
15182,2439253,1,0,186097
15182,2439254,1,1,74254
15182,2439256,1,0,186097
15182,2439257,1,1,74254
15182,2439260,1,0,186097
15182,2439261,1,1,154173
15182,2439262,1,0,186097
15182,2439263,1,1,74255
23901,2439439,1,0,188812
23901,2439441,1,0,188812
23901,2439443,1,1,75368
23901,2439444,1,0,188812
23901,2439445,1,1,75368
23901,2439446,1,1,75368
23901,2439447,1,0,188812
23901,2439448,1,1,75368
23901,2439451,1,0,188812
23901,2439452,1,1,75368
23901,2439455,1,0,188812
23901,2439456,1,1,75368
23901,2439457,1,0,188812
23901,2439458,1,1,75368
23901,2439459,1,0,188812
23901,2439460,1,1,75368
23901,2439462,1,0,188812
23901,2439463,1,1,75368
23901,2439465,1,0,188812
23901,2439466,1,1,75368
23901,2439468,1,0,188812
23901,2439469,1,1,75368
23901,2439471,1,0,188812
23901,2439472,1,1,75368
23901,2439474,1,0,188812
23901,2439475,1,1,75368
23901,2439477,1,0,188812
23901,2439480,1,0,188812
23901,2439483,1,1,75368
23901,2439485,1,1,75368
23901,2439487,1,0,188812
23901,2439488,1,1,75368
23901,2439489,1,0,188812
23901,2439491,1,1,75368
23901,2439492,1,0,188812
23901,2439493,1,1,75368
23901,2439495,1,0,188812
23901,2439497,1,0,188812
23901,2439498,3,1,75368
23901,2439500,3,0,188812
23901,2439502,1,0,188812
15212,2440861,2,0,185860
15212,2440862,2,1,154152
15212,2440863,2,0,185860
15212,2440864,2,1,154152
15212,2440865,2,0,185860
15212,2440866,2,1,154152
15212,2440868,2,0,185860
15212,2440869,2,1,154152
15212,2440870,2,0,185860
15212,2440871,2,1,154152
15212,2440872,2,0,185860
15212,2440873,2,1,154152
15212,2440874,2,0,185860
15212,2440875,2,1,154152
15212,2440876,2,0,185860
15212,2440877,2,1,154152
15212,2440878,2,0,185860
15212,2440879,2,1,154152
15212,2440880,2,0,185860
15212,2440881,2,1,154152
15212,2440882,2,0,185860
15212,2440883,2,1,154152
15212,2440884,2,0,185860
15212,2440885,2,1,154152
15212,2440886,2,0,185860
15212,2440887,2,1,154152
15212,2440888,2,0,185860
15212,2440889,2,1,154152
15212,2440890,2,0,185860
15212,2440891,2,1,154152
15212,2440892,2,0,185860
15212,2440893,2,1,154152
15212,2440894,2,0,185860
15212,2440895,2,1,154152
15212,2440896,2,0,185860
15212,2440897,2,1,154152
15212,2440898,2,0,185860
15212,2440899,2,1,154152
15212,2440900,2,0,185860
15212,2440901,2,1,154152
15212,2440902,2,0,185860
15212,2440903,2,1,154152
15242,2445349,1,0,185865
15242,2445350,1,1,186212
15242,2445351,1,0,185865
15242,2445352,1,1,186212
15242,2445353,1,0,185865
15242,2445354,1,1,186212
15242,2445356,1,0,185865
15242,2445357,1,1,186212
15242,2445358,1,0,185865
15242,2445359,1,0,185865
15242,2445360,1,1,186212
15242,2445361,1,0,185865
15242,2445362,1,1,186212
15242,2445363,1,0,185865
15242,2445364,1,1,186212
15242,2445365,1,0,185865
15242,2445366,1,1,186212
15242,2445367,1,0,185865
15242,2445368,1,1,186212
15242,2445369,1,0,185865
15242,2445370,1,1,186212
15242,2445371,1,0,185865
15242,2445372,1,1,186212
15242,2445373,1,0,185865
15242,2445374,1,1,186212
15242,2445375,1,0,185865
15242,2445376,1,1,186212
15242,2445377,1,0,185865
15242,2445378,1,1,186212
15242,2445379,1,0,185865
15242,2445380,1,1,186212
15242,2445381,1,0,185865
15242,2445382,1,1,186212
15242,2445383,1,0,185865
15242,2445384,1,1,186212
15242,2445385,1,0,185865
15242,2445386,1,1,186212
15242,2445387,1,0,185865
15242,2445388,1,1,186212
15242,2445389,1,0,185865
15242,2445390,1,1,186212
15242,2445391,1,0,185865
15242,2445392,1,1,186212
15242,2445393,1,0,185865
15242,2445394,1,1,186212
15242,2445396,1,1,186212
15242,2445397,1,0,185865
15242,2445398,1,1,186212
15242,2445445,2,0,185865
15242,2445446,2,1,186212
15242,2445447,2,0,185865
15242,2445448,2,1,186212
15242,2445449,2,0,185865
15242,2445450,2,1,186212
15242,2445451,2,0,185865
15242,2445452,2,1,186212
15242,2445453,2,0,185865
15242,2445454,2,1,186212
15242,2445455,2,0,185865
15242,2445456,2,1,186212
15242,2445457,2,0,185865
15242,2445458,2,1,186212
15242,2445459,2,0,185865
